Wavelength,Pan,Green,Blue,Red,NIR,RedEdge,BlueCoastal
628,0.951376022,7.55193E-05,0.000740498,0.817964259,4.63774E-06,0.000379961,0.000118112
629,0.952804979,7.68437E-05,0.00048643,0.834792445,4.13303E-06,0.000392776,0.000134883
630,0.954768255,7.56283E-05,0.000324628,0.8582513,4.05517E-06,0.000357464,0.000143521
631,0.957177758,7.62798E-05,0.0002608,0.882709747,3.23461E-06,0.000294193,0.000147945
632,0.959887574,7.61476E-05,0.000245595,0.905229459,3.32695E-06,0.000222366,0.000141586
633,0.962871843,7.32686E-05,0.00024313,0.925297793,4.24271E-06,0.000161009,0.000124542
634,0.966196733,6.94114E-05,0.000241753,0.943383591,3.91117E-06,0.000115274,0.000109634
635,0.969287998,6.74507E-05,0.000240382,0.959274283,3.40136E-06,8.29374E-05,0.000100468
636,0.971901989,6.28739E-05,0.000239169,0.972353992,2.5899E-06,6.16655E-05,0.000107409
637,0.973956861,5.50369E-05,0.000239049,0.981803619,1.96726E-06,4.59075E-05,0.000125645
638,0.975277482,4.89804E-05,0.00024509,0.986635808,2.83977E-06,3.52452E-05,0.000145199
639,0.975662753,4.76615E-05,0.000316281,0.986556149,3.10996E-06,3.00594E-05,0.000164762
640,0.975243267,5.13174E-05,0.000668757,0.983258754,3.23873E-06,2.69613E-05,0.000199012
641,0.974305435,6.12718E-05,0.00139541,0.978584836,3.77359E-06,2.48767E-05,0.000270442
642,0.973072669,7.21728E-05,0.001975959,0.974242405,4.64952E-06,2.43324E-05,0.00035603
643,0.971742025,8.03472E-05,0.001944822,0.971160521,4.80609E-06,2.50418E-05,0.000397029
644,0.970500319,8.52913E-05,0.001555282,0.968544391,3.81191E-06,2.81006E-05,0.000379183
645,0.969876546,8.70188E-05,0.00114381,0.965421738,3.72021E-06,3.39233E-05,0.000355518
646,0.970176952,8.44907E-05,0.000710817,0.960762327,3.98714E-06,4.09992E-05,0.000352159
647,0.970968827,7.83029E-05,0.000402119,0.954418921,4.37396E-06,4.87759E-05,0.000328426
648,0.972866678,7.31753E-05,0.000269974,0.948548622,4.95458E-06,6.22813E-05,0.000244197
649,0.97590749,7.16087E-05,0.00023605,0.945890443,5.68903E-06,8.37164E-05,0.00014296
650,0.979225626,7.66351E-05,0.000235642,0.947931832,6.02932E-06,0.000109627,7.2443E-05
651,0.982597519,8.75941E-05,0.000256216,0.954557683,6.28238E-06,0.00014521,4.67951E-05
652,0.985903618,9.90392E-05,0.000347166,0.964322915,6.75055E-06,0.000194967,5.7754E-05
653,0.988846044,0.000106676,0.000587654,0.973308853,6.98913E-06,0.000262012,8.30277E-05
654,0.99118016,0.000107153,0.000924583,0.976569356,6.06709E-06,0.000349009,0.000111263
655,0.992471987,0.000109408,0.00115694,0.971462286,6.97835E-06,0.000459049,0.000140948
656,0.992981452,0.000113282,0.001190858,0.958905152,7.46257E-06,0.000597124,0.000174381
657,0.992607667,0.000113354,0.001094182,0.941964503,5.95983E-06,0.000761909,0.000231612
658,0.991249762,0.000112969,0.00094259,0.926336547,4.81598E-06,0.000946319,0.000298473
659,0.989361203,0.000114186,0.000784169,0.917694062,4.91204E-06,0.001144095,0.000336767
660,0.987171105,0.00011239,0.000659214,0.919443446,5.89885E-06,0.001345391,0.000340712
661,0.984584536,0.000113047,0.000561418,0.930683351,5.40746E-06,0.001538293,0.000338609
662,0.981931542,0.000114338,0.000472247,0.948522057,5.33571E-06,0.00170934,0.000349029
663,0.979511218,0.000110605,0.00038426,0.967292407,6.76691E-06,0.001849507,0.000358293
664,0.977843449,0.000110438,0.000304798,0.981548268,6.82257E-06,0.001956948,0.000344056
665,0.976764213,0.000112353,0.000249967,0.987416945,5.68441E-06,0.002036893,0.000318453
666,0.976225828,0.00011422,0.000219597,0.985617465,5.75533E-06,0.00209977,0.000309316
667,0.976267926,0.000114677,0.000206301,0.979471256,5.68513E-06,0.002157975,0.000325709
668,0.976901501,0.000113804,0.000199867,0.974420109,5.0276E-06,0.002227363,0.000352718
669,0.978316492,0.000114788,0.000196213,0.974485848,5.17419E-06,0.002323502,0.000365084
670,0.980455319,0.000113754,0.000195417,0.981051641,5.21176E-06,0.002459365,0.000356821
671,0.983020415,0.000106809,0.000197245,0.991576365,4.86875E-06,0.002646056,0.000341925
672,0.985924966,9.9625E-05,0.000206506,1,4.55204E-06,0.002903868,0.000325164
673,0.988785679,9.99115E-05,0.000249459,0.999991287,4.1948E-06,0.00325316,0.000307759
674,0.991580049,0.000104599,0.00037535,0.987691023,4.00797E-06,0.003674105,0.000273263
675,0.994522273,0.000108986,0.000559004,0.962724226,4.3474E-06,0.004200682,0.000222954
676,0.996952793,0.000113862,0.000671912,0.928955352,4.80734E-06,0.004975833,0.000172947
677,0.998825445,0.000117641,0.000647191,0.892898781,4.58502E-06,0.005928393,0.000126732
678,1,0.000115966,0.000553378,0.860526592,4.36119E-06,0.006909327,9.46998E-05
679,0.999995773,0.000115917,0.000443811,0.835657827,4.29009E-06,0.00807439,7.2775E-05
680,0.999195888,0.000118742,0.000335076,0.821201159,3.56332E-06,0.009557188,5.24486E-05
681,0.997616527,0.000117609,0.000251383,0.818141737,3.53984E-06,0.011327946,3.81757E-05
682,0.995318885,0.000116762,0.000206537,0.827589875,3.39754E-06,0.013295454,2.3792E-05
683,0.992156005,0.000108513,0.000188866,0.851207853,4.02285E-06,0.015571405,1.14653E-05
684,0.98892593,8.59659E-05,0.000184891,0.887740973,4.17915E-06,0.018266892,5.46865E-06
685,0.985866587,6.72655E-05,0.000185919,0.927200651,3.88715E-06,0.021501706,1.68113E-06
686,0.98314216,6.83443E-05,0.000190015,0.943966161,4.265E-06,0.025478927,1.54339E-07
687,0.981014899,8.45507E-05,0.000199025,0.908561308,4.51192E-06,0.030497333,8.72447E-08
688,0.979715683,0.000104921,0.000211048,0.796924355,4.43874E-06,0.036984315,2.22109E-07
689,0.979290578,0.000118507,0.000223985,0.622829206,4.52419E-06,0.045655218,2.08782E-07
690,0.979982104,0.000122934,0.000232576,0.433853436,4.80822E-06,0.05762245,8.24901E-08
691,0.981339225,0.000124716,0.000233933,0.274852294,4.63078E-06,0.074548529,1.39247E-08
692,0.983373422,0.00012513,0.000229693,0.164869652,5.11514E-06,0.099115652,1.19282E-08
693,0.986072736,0.000127178,0.000221575,0.098078544,5.98204E-06,0.13553135,9.93287E-08
694,0.989149882,0.000128854,0.000213985,0.059628694,6.40309E-06,0.189809304,1.66577E-07
695,0.992227479,0.000128928,0.000211461,0.037602334,6.88137E-06,0.268677731,1.25242E-07
696,0.994947936,0.000129006,0.000216736,0.024752997,8.16459E-06,0.376121844,4.39407E-07
697,0.996971503,0.000129333,0.00024152,0.016977658,1.01624E-05,0.508151622,2.92602E-07
698,0.998311219,0.000129453,0.000285916,0.012081606,1.18036E-05,0.648074116,1.81112E-08
699,0.998440462,0.000130263,0.000332152,0.008899175,1.30701E-05,0.769935258,0
700,0.99781288,0.000131273,0.000353079,0.006798214,1.50628E-05,0.853445954,0
701,0.996275403,0.000131269,0.000340694,0.00538362,1.68471E-05,0.89485901,4.29116E-09
702,0.993668563,0.000126895,0.000310202,0.004393355,1.75917E-05,0.907046515,1.35346E-07
703,0.99030373,0.000118647,0.000271605,0.003808719,1.75566E-05,0.909152316,3.46943E-07
704,0.98654518,0.000114641,0.000230429,0.003680143,1.7584E-05,0.914525051,2.13146E-07
705,0.982505594,0.000119365,0.000193438,0.003390227,1.73344E-05,0.929001922,1.84237E-07
706,0.978249902,0.000125375,0.000171457,0.003313291,1.67851E-05,0.950760079,4.52868E-08
707,0.974353027,0.000128486,0.000160837,0.003648803,1.52776E-05,0.974113037,2.38644E-07
708,0.970892058,0.000130259,0.000155381,0.003528909,1.3563E-05,0.992194233,4.98077E-07
709,0.967796765,0.000131595,0.000151005,0.00331405,1.20614E-05,1,3.75234E-07
710,0.965521904,0.000130627,0.00014949,0.003227952,1.12493E-05,0.997412154,1.89724E-07
711,0.963740323,0.00013009,0.000151477,0.003264722,1.18658E-05,0.986231078,1.66449E-08
712,0.962402353,0.000129476,0.000164349,0.003418727,1.1712E-05,0.970866023,7.12823E-08
713,0.962082309,0.000129493,0.000193972,0.003677355,1.12631E-05,0.956903679,1.61906E-07
714,0.962590557,0.000130313,0.00024574,0.004000089,1.13754E-05,0.947652162,1.1295E-07
715,0.963707158,0.000130754,0.000303014,0.004312423,1.18257E-05,0.943971119,1.32304E-07
716,0.965040935,0.000133118,0.000334537,0.0045424,1.139E-05,0.944473823,5.91349E-08
717,0.967335656,0.000137064,0.00032991,0.00463081,1.17247E-05,0.948201773,1.68066E-08
718,0.970251788,0.000139712,0.000301705,0.004511783,1.34084E-05,0.952452597,9.39022E-08
719,0.972962077,0.000140183,0.000264359,0.004180124,1.52023E-05,0.954517397,1.05414E-06
720,0.975914362,0.000138165,0.00022186,0.003684903,1.71554E-05,0.954306311,4.81906E-06
721,0.978379766,0.000136399,0.000184038,0.003108723,2.1782E-05,0.951683451,1.05643E-05
722,0.980327124,0.000129577,0.000161443,0.002516133,2.85422E-05,0.948161776,1.45611E-05
723,0.982026335,0.000101004,0.000148203,0.001948927,3.78822E-05,0.945655169,1.72068E-05
724,0.983169956,7.09836E-05,0.000140894,0.001458724,5.11196E-05,0.945047568,1.93911E-05
725,0.98332125,6.07458E-05,0.000140799,0.001067798,6.97361E-05,0.946261273,2.46159E-05
726,0.982819624,5.64225E-05,0.000147657,0.00077855,9.3256E-05,0.949073475,3.66772E-05
727,0.981133848,8.2001E-05,0.000163388,0.000578915,0.000124519,0.951763975,5.00625E-05
728,0.978831505,0.000108372,0.000195094,0.000442549,0.000164244,0.953845096,6.20749E-05
729,0.975942478,0.000121326,0.000242888,0.000346927,0.000210318,0.954775705,6.67157E-05
730,0.972204755,0.000134025,0.000288571,0.000272097,0.00026018,0.954769251,6.87774E-05
731,0.968079329,0.000138464,0.000313263,0.000212253,0.000310141,0.955487651,6.69494E-05
732,0.963787468,0.000136574,0.000308069,0.000171093,0.000354019,0.958307299,6.38929E-05
733,0.959842514,0.000137337,0.000285508,0.000138848,0.000388014,0.964224925,6.7316E-05
734,0.956113866,0.000139594,0.000254734,0.000110694,0.000410605,0.972467036,7.70885E-05
735,0.953195625,0.000134137,0.000221155,8.97554E-05,0.000421976,0.981442891,8.86689E-05
736,0.950553494,0.000125541,0.000192269,7.08745E-05,0.00042695,0.987113121,8.41448E-05
737,0.948655291,0.000182378,0.000172151,5.79954E-05,0.000429708,0.987040806,6.53262E-05
738,0.947717275,0.000304514,0.000162216,4.87821E-05,0.000434397,0.979963242,4.77916E-05
739,0.948063533,0.000322701,0.000164955,3.93286E-05,0.000442864,0.967301733,3.17844E-05
740,0.949401893,0.000236752,0.000178253,3.0774E-05,0.000458424,0.953327229,1.83544E-05
741,0.951111618,0.000182947,0.000200902,2.49429E-05,0.000488029,0.943643983,1.36206E-05
742,0.953032424,0.000149746,0.000227829,2.13614E-05,0.00053846,0.942376905,1.08721E-05
743,0.955475682,0.000129258,0.000256858,1.83688E-05,0.000595963,0.950601834,8.0395E-06
744,0.957812612,0.000134465,0.000283286,1.73052E-05,0.000681191,0.960623552,5.22291E-06
745,0.960056017,0.000137683,0.000307441,1.47925E-05,0.000821607,0.957085563,3.55531E-06
746,0.961697702,0.000138119,0.000329937,1.21736E-05,0.001042124,0.920237653,3.53983E-06
747,0.96307567,0.00013617,0.000352467,1.1687E-05,0.001388227,0.837387726,2.44666E-06
748,0.963313564,0.000135992,0.000388478,1.06842E-05,0.00190561,0.714165608,2.73188E-06
749,0.962664942,0.000135357,0.000423041,1.30482E-05,0.002671345,0.573563682,3.87167E-06
750,0.961233697,0.000132582,0.000432201,1.52121E-05,0.003813151,0.441754226,3.73186E-06
751,0.958900874,0.000127793,0.000399499,1.81817E-05,0.005581036,0.334600377,3.39208E-06
752,0.955393283,0.000117213,0.000341789,2.27723E-05,0.008317468,0.255451263,3.53688E-06
753,0.951154097,9.44032E-05,0.000276975,2.42444E-05,0.012589325,0.200029946,5.00932E-06
754,0.946562583,8.43927E-05,0.000216603,3.11898E-05,0.019144786,0.161418634,6.5148E-06
755,0.941754236,0.000111907,0.000164004,4.19295E-05,0.028920875,0.133650632,6.95986E-06
756,0.936735821,0.000124526,0.000124691,5.06949E-05,0.042813584,0.112235138,7.45108E-06
757,0.932205214,0.000109494,9.90141E-05,5.75215E-05,0.061355154,0.094179712,7.08555E-06
758,0.928025505,0.000110432,8.19074E-05,6.35749E-05,0.084393701,0.077756415,9.17755E-06
759,0.924546102,0.000193181,7.1038E-05,7.01814E-05,0.110906692,0.062486757,1.20739E-05
760,0.921751273,0.000515273,6.56043E-05,7.27777E-05,0.139258313,0.048601136,1.39666E-05
761,0.919395065,0.001092214,6.25601E-05,7.1346E-05,0.167960579,0.03662591,1.4101E-05
762,0.917963055,0.001540358,6.1146E-05,6.88196E-05,0.196593194,0.026849153,1.38772E-05
763,0.917441403,0.001467734,6.05493E-05,6.54916E-05,0.226128862,0.019710685,1.50281E-05
764,0.917674654,0.001001813,5.62779E-05,6.67644E-05,0.258937537,0.015257195,1.54089E-05
765,0.918311606,0.000570924,5.27943E-05,6.80238E-05,0.298848379,0.011390299,1.69392E-05
766,0.91935039,0.000300698,5.09374E-05,7.25017E-05,0.35089517,0.008416509,1.99217E-05
767,0.920669713,0.000149638,4.95639E-05,8.25139E-05,0.420668431,0.006747921,2.02288E-05
768,0.921754191,0.000113006,4.69308E-05,9.91552E-05,0.511985053,0.005571909,1.97998E-05
769,0.923015037,0.000119435,4.44706E-05,0.000129013,0.62262995,0.004249221,1.96269E-05
770,0.923323632,0.000122211,4.45177E-05,0.000162664,0.737793899,0.003218982,1.89907E-05
771,0.923214522,0.000115678,4.24083E-05,0.000192627,0.832298798,0.00246976,1.6119E-05
772,0.921756133,0.000111152,3.94845E-05,0.000230084,0.877327306,0.00191771,1.39699E-05
773,0.920200954,0.000176889,3.56559E-05,0.000277434,0.867453243,0.00152239,1.24301E-05
774,0.917457764,0.000380231,3.56235E-05,0.00031375,0.811530342,0.001215502,1.18803E-05
775,0.913973756,0.000602355,3.42982E-05,0.000318412,0.734031108,0.0009497,1.13109E-05
776,0.909931693,0.000640561,3.35636E-05,0.0002857,0.660532672,0.000737018,9.42109E-06
777,0.90520373,0.000487231,3.27906E-05,0.000242114,0.604683004,0.000573124,8.9409E-06
778,0.899850761,0.000318002,3.16186E-05,0.000199888,0.571238481,0.000446978,1.00006E-05
779,0.89472878,0.000211512,3.27664E-05,0.000155731,0.560304752,0.000351053,1.12611E-05
780,0.890455928,0.000141828,3.51348E-05,0.000112664,0.569515768,0.000279697,1.34153E-05
781,0.885803288,0.000116893,3.56079E-05,7.91493E-05,0.597518266,0.000225108,1.52478E-05
782,0.881707303,0.000116056,3.69985E-05,5.87701E-05,0.642725739,0.000181985,1.56269E-05
783,0.878729306,0.000117105,3.8539E-05,4.97885E-05,0.70223791,0.000150408,2.03217E-05
784,0.876451854,0.000116989,4.0575E-05,4.94123E-05,0.770853495,0.000127066,2.48593E-05
785,0.87536491,0.000113619,3.95472E-05,5.71836E-05,0.841482564,0.000109268,2.55448E-05
786,0.875232543,0.000108666,3.70646E-05,6.82099E-05,0.905311482,9.44696E-05,2.89584E-05
787,0.876526688,0.000107008,3.60493E-05,7.71939E-05,0.955278973,8.30893E-05,3.31377E-05
788,0.878050934,0.000110944,3.67804E-05,8.61162E-05,0.986247699,7.52273E-05,3.62188E-05
789,0.88006458,0.000115533,3.72474E-05,8.92707E-05,0.99939232,6.74319E-05,4.03108E-05
790,0.882466231,0.000120847,3.41704E-05,8.86535E-05,1,6.10581E-05,4.26318E-05
791,0.884272029,0.000129418,3.31158E-05,7.98711E-05,0.993620882,5.70558E-05,4.64905E-05
792,0.885462336,0.000137516,3.70016E-05,6.17633E-05,0.986132157,5.78028E-05,6.51675E-05
793,0.885266336,0.000144373,6.21814E-05,5.30228E-05,0.981292615,6.37386E-05,8.26588E-05
794,0.88394578,0.000180331,0.000108416,6.65828E-05,0.980523982,6.7538E-05,8.81424E-05
795,0.881166843,0.000209792,0.000174678,7.97113E-05,0.983368804,6.54437E-05,0.000104348
796,0.876382993,0.000206163,0.000247782,0.000114756,0.98764312,6.4162E-05,0.000137663
797,0.869717112,0.000211252,0.000321161,0.000184506,0.990928418,6.2285E-05,0.000184632
798,0.861536576,0.000264211,0.00036696,0.000188391,0.991417026,5.86438E-05,0.000243022
799,0.851344762,0.000337009,0.000419392,0.00020461,0.987609632,5.37883E-05,0.000289256
800,0.841175051,0.000327581,0.000475518,0.000282799,0.982347972,5.33328E-05,0.000320557
801,0.830646535,0.000285244,0.000510575,0.000367412,0.974773317,5.20803E-05,0.00032493
802,0.820471934,0.00030115,0.000531056,0.000406066,0.966094647,4.8247E-05,0.000338682
803,0.812396777,0.000313995,0.000540018,0.000386961,0.95955327,4.33575E-05,0.000365132
804,0.80588965,0.000290489,0.000526592,0.000378997,0.954959862,3.98195E-05,0.000379534
805,0.802332548,0.000264834,0.000530161,0.000403789,0.953217304,3.91427E-05,0.000380697
806,0.801972472,0.000249983,0.000522333,0.000390625,0.953659358,3.956E-05,0.000402166
807,0.804729094,0.000227219,0.00052117,0.000394001,0.955373758,3.98169E-05,0.000444166
808,0.810875539,0.000227898,0.000517971,0.000408124,0.958075614,4.19471E-05,0.000470046
809,0.818491699,0.00023316,0.000507151,0.000407285,0.959121749,3.91944E-05,0.00048516
810,0.825580563,0.000209457,0.000502455,0.000404684,0.957073052,3.85838E-05,0.000535506
811,0.829813064,0.000212487,0.000509384,0.000393483,0.952235091,3.96927E-05,0.000596024
812,0.827369612,0.000234247,0.000506121,0.000398811,0.944101829,3.63196E-05,0.000607821
813,0.814163938,0.000238418,0.00049721,0.000424095,0.933416726,3.39713E-05,0.000600013
814,0.785973416,0.000219856,0.000477545,0.000431316,0.921452845,3.63493E-05,0.000597851
815,0.740996614,0.000241064,0.000458581,0.000433581,0.909919629,3.68232E-05,0.000593573
816,0.679475051,0.00022868,0.000457238,0.000459472,0.899735476,3.50878E-05,0.000583791
817,0.605349126,0.000211202,0.000459677,0.000502648,0.892215482,3.78244E-05,0.000584578
818,0.524096766,0.000216055,0.00046111,0.000535088,0.887606053,3.95299E-05,0.000580576
819,0.442192162,0.000236862,0.000457341,0.000589087,0.885849387,3.70444E-05,0.000578785
820,0.365679018,0.000243594,0.000442943,0.000662335,0.887037815,3.52702E-05,0.000586108
821,0.297790859,0.000253582,0.00041484,0.000737876,0.889671122,3.45481E-05,0.000576417
822,0.24003574,0.000252781,0.000390305,0.000821295,0.892638658,3.5235E-05,0.000573129
823,0.192700964,0.000232353,0.000392197,0.000901839,0.895143083,3.33932E-05,0.000578621
824,0.154710676,0.000235964,0.000403249,0.000981118,0.895972765,3.20508E-05,0.000570717
825,0.124639717,0.000266919,0.000394412,0.001048531,0.895513901,3.52428E-05,0.000562053
826,0.100942628,0.000281456,0.000371558,0.001109056,0.893437968,3.40138E-05,0.000555845
827,0.082274077,0.000242303,0.000369336,0.001183734,0.889347882,2.99723E-05,0.00055729
828,0.067588289,0.000228255,0.000357283,0.001244319,0.884626673,3.10286E-05,0.000564987
829,0.055920746,0.000227804,0.000348933,0.001273732,0.879463787,3.21463E-05,0.000560265
830,0.046677232,0.000230178,0.000336884,0.001258788,0.875230057,3.13973E-05,0.000544649
831,0.039263621,0.000217036,0.0003249,0.001217117,0.871954731,3.09596E-05,0.000544515
832,0.033263592,0.000185412,0.000308834,0.001212426,0.869966773,3.05075E-05,0.000552181
833,0.028398962,0.00019016,0.000285553,0.001184062,0.869026923,3.04378E-05,0.00054436
834,0.024431123,0.000225965,0.00027939,0.001106428,0.869328456,3.20924E-05,0.000538719
835,0.02114243,0.000222595,0.000275161,0.001044829,0.869500514,3.26093E-05,0.000541735
836,0.018423676,0.000204327,0.000261804,0.000984008,0.869358427,3.10802E-05,0.000542163
837,0.016165435,0.000214298,0.000239343,0.000881696,0.868378298,3.03062E-05,0.000529183
838,0.01426838,0.000231668,0.000223884,0.000758699,0.865753353,3.15965E-05,0.000526856
839,0.012662906,0.000217981,0.000213627,0.000680183,0.861313163,3.50644E-05,0.000529529
840,0.011298132,0.000192431,0.000211734,0.000634633,0.855520976,3.5854E-05,0.000529177
841,0.010127406,0.000189641,0.000201928,0.000567567,0.848252394,3.40063E-05,0.000519438
842,0.00912448,0.000200908,0.000183951,0.000485096,0.840495128,3.21433E-05,0.000513572
843,0.008253914,0.000199763,0.000167875,0.000448148,0.83268042,3.29391E-05,0.000519767
844,0.007498549,0.000211066,0.000150142,0.000420756,0.825037155,3.39076E-05,0.000524362
845,0.006837148,0.000206129,0.000136804,0.000369006,0.818263636,3.48092E-05,0.000526347
846,0.006257982,0.000193657,0.000129167,0.000352663,0.812972774,3.61003E-05,0.000519351
847,0.005747677,0.000191658,0.000126601,0.000359684,0.809342905,3.57863E-05,0.000514
848,0.005290836,0.000191473,0.000120768,0.000330695,0.806752751,3.61842E-05,0.000511626
849,0.00488422,0.000200372,0.000107251,0.000325556,0.804334505,3.48454E-05,0.000517386
850,0.004525869,0.000203656,9.70307E-05,0.000325121,0.804195855,3.27169E-05,0.000517088
851,0.004192618,0.00020894,9.07822E-05,0.0003188,0.803248744,3.2768E-05,0.000512922
852,0.00389551,0.000207576,8.12784E-05,0.000326683,0.802820527,3.2204E-05,0.000511899
853,0.003621611,0.000194585,7.6728E-05,0.00033153,0.80213428,3.21027E-05,0.000508682
854,0.003374026,0.000196894,6.5387E-05,0.000324984,0.801656197,3.17086E-05,0.000506488
855,0.003144077,0.000205004,5.62815E-05,0.000311509,0.800050737,3.09102E-05,0.000510136
856,0.002928914,0.000211854,5.40834E-05,0.000291127,0.797782286,2.99208E-05,0.000506763
857,0.002730722,0.000218243,5.42093E-05,0.000292786,0.794868277,3.07383E-05,0.000506423
858,0.002547318,0.000224258,5.026E-05,0.000321297,0.791129843,3.364E-05,0.000503536
859,0.002372004,0.000233497,4.39309E-05,0.000313962,0.786529182,3.42043E-05,0.000498392
860,0.002206982,0.000249767,4.10583E-05,0.000301011,0.780827165,3.33641E-05,0.000500258
861,0.002052952,0.000266898,3.87969E-05,0.000333114,0.77459655,3.28017E-05,0.000505687
862,0.001906351,0.000285307,3.95429E-05,0.000347281,0.767900213,3.21356E-05,0.000503094
863,0.001770122,0.000285649,4.29651E-05,0.000344608,0.761143845,3.24624E-05,0.000493256
864,0.001636916,0.000281357,4.09326E-05,0.000398992,0.754451532,3.09688E-05,0.000489745
865,0.001509844,0.000302064,3.5857E-05,0.000493296,0.748336841,2.80439E-05,0.000495763
866,0.001395254,0.000338342,4.14002E-05,0.000601767,0.743071269,2.95616E-05,0.000493085
867,0.001288777,0.000375875,4.9281E-05,0.000761722,0.739296162,3.23189E-05,0.000491955
868,0.001186976,0.000396709,5.14181E-05,0.000955017,0.736167013,3.11001E-05,0.000490197
869,0.001089414,0.000387066,5.46244E-05,0.001172991,0.73359666,2.96572E-05,0.000487498
870,0.001001596,0.000390206,6.1065E-05,0.001429436,0.731925213,3.02772E-05,0.000477441
871,0.000919513,0.000393643,6.65004E-05,0.001719686,0.729342361,3.0502E-05,0.00046111
872,0.000843903,0.000377718,7.23235E-05,0.001966679,0.725994073,3.00548E-05,0.000464313
873,0.000774189,0.000375528,7.86408E-05,0.002141208,0.720665851,2.98461E-05,0.000471954
874,0.000709029,0.000361966,8.44942E-05,0.002317814,0.711816937,2.97672E-05,0.000460081
875,0.000648131,0.00034514,9.34875E-05,0.002545636,0.700402324,2.88902E-05,0.000451847
876,0.00059187,0.000331925,0.000102362,0.002747914,0.685513632,2.83728E-05,0.000457052
877,0.000543438,0.000308599,0.000111054,0.002814934,0.669265722,2.79043E-05,0.000463036
878,0.000498235,0.000273584,0.00012168,0.002801242,0.651520273,2.76916E-05,0.000461232
879,0.000456746,0.000248418,0.000128282,0.002773014,0.634610291,2.73391E-05,0.000446523
880,0.000419467,0.00024446,0.000132485,0.002700676,0.619113842,2.78925E-05,0.00044251
881,0.000385564,0.000230334,0.000137894,0.002604537,0.606499565,2.8091E-05,0.000448081
882,0.000356135,0.000222443,0.000145872,0.002449368,0.596769769,2.60755E-05,0.000445453
883,0.000327826,0.000207958,0.000151945,0.002209878,0.589312731,2.64024E-05,0.000432422
884,0.000301533,0.000204128,0.000157656,0.001928141,0.582598874,2.76579E-05,0.000426727
885,0.000277856,0.000213364,0.000161058,0.001673525,0.572687329,2.67309E-05,0.000434345
886,0.000258224,0.000215227,0.000162261,0.001431116,0.555561946,2.73977E-05,0.000431072
887,0.000239582,0.000219189,0.000164819,0.001186047,0.526769629,2.88211E-05,0.000422666
888,0.000221438,0.000220065,0.000167191,0.000987801,0.484422707,2.82178E-05,0.00042328
889,0.00020632,0.000202699,0.00016771,0.000850819,0.429532516,2.61603E-05,0.000423137
890,0.000192375,0.000199338,0.000165595,0.000774654,0.366731097,2.52604E-05,0.000422066
891,0.0001803,0.000203728,0.000162711,0.000739725,0.302466802,2.49664E-05,0.000416531
892,0.000170209,0.000208953,0.000162581,0.000724813,0.242296518,2.36765E-05,0.000410945
893,0.000160009,0.000201056,0.000162397,0.000722597,0.190614795,2.41369E-05,0.000407078
894,0.000149623,0.000183878,0.000162462,0.000728118,0.14882092,2.60857E-05,0.000405118
895,0.00013986,0.000179043,0.000158671,0.000740578,0.116341594,2.61067E-05,0.000400939
896,0.000131691,0.000187501,0.000151107,0.000755612,0.091610624,2.44213E-05,0.000396148
897,0.000124506,0.000188896,0.000146791,0.00075428,0.073109836,2.29532E-05,0.000392825
898,0.000117676,0.00018428,0.00014744,0.000739505,0.059231979,2.36199E-05,0.000394428
899,0.000111423,0.000174895,0.000148896,0.000742029,0.048720819,2.41583E-05,0.000391776
900,0.00010611,0.000175929,0.000149575,0.000719329,0.040779509,2.40589E-05,0.00038961
901,0.000101037,0.000188482,0.000147522,0.000685657,0.034689283,2.47278E-05,0.000390402
902,9.61539E-05,0.000191046,0.000143047,0.000649772,0.029969981,2.57551E-05,0.000384315
903,9.22253E-05,0.000176295,0.000139026,0.000596574,0.026253439,2.464E-05,0.000378723
904,8.81916E-05,0.000170424,0.000140827,0.000530726,0.023275241,2.32916E-05,0.000377309
905,8.41063E-05,0.000180694,0.000146584,0.000459995,0.020839379,2.25942E-05,0.000377903
906,8.04182E-05,0.000194673,0.000151231,0.000427717,0.018786959,2.31238E-05,0.000377135
907,7.73039E-05,0.000213765,0.000154788,0.000405981,0.016998319,2.34135E-05,0.000367136
908,7.47767E-05,0.000209256,0.000160887,0.000374791,0.015378673,2.29911E-05,0.000357651
909,7.23069E-05,0.000211799,0.000169443,0.000347838,0.013853742,2.14943E-05,0.0003574
910,6.98186E-05,0.000228742,0.000181956,0.000354754,0.012374755,2.09424E-05,0.000356983
911,6.79994E-05,0.000250338,0.000200725,0.000368419,0.010927666,2.00831E-05,0.000354831
912,6.64755E-05,0.000288425,0.000224381,0.000363602,0.009526729,2.12216E-05,0.000348543
913,6.49394E-05,0.000316766,0.000255845,0.000364291,0.008188472,2.12357E-05,0.000345824
914,6.32748E-05,0.000372238,0.00029768,0.000376967,0.006928649,1.99635E-05,0.000348073
915,6.18981E-05,0.000446949,0.000350112,0.000401702,0.005796959,1.90589E-05,0.000345313
916,6.06733E-05,0.000531374,0.000418187,0.000457444,0.004784257,1.86377E-05,0.00033804
917,5.93302E-05,0.000654683,0.000505248,0.000535455,0.003899223,1.72698E-05,0.000332884
918,5.81151E-05,0.000793855,0.000611818,0.000647503,0.003218478,1.69255E-05,0.000330739
919,5.67288E-05,0.0009684,0.000740078,0.000825003,0.002673419,1.81984E-05,0.000329504
920,5.57413E-05,0.001172579,0.000887406,0.001084247,0.002245813,1.96523E-05,0.000325757
